case_id,fraud_type,scenario,modus_operandi,warning_signs,prevention_tips,legal_consequence,keywords,date,region,loss_amount,victim_age,detailed_description
107.0,校园贷,大学生在小红书看到贷款信息,声称可以信用贷款，需要先查征信,要求查征信的贷款要谨慎,①核实贷款平台真伪 ②通过正规渠道贷款 ③保护个人信息,诈骗罪，处3年以下有期徒刑、拘役或管制，并处或者单处罚金；数额巨大或者有其他严重情节的，处3年以上10年以下有期徒刑，并处罚金,"校园贷,贷款,征信,信用,小红书",2025-03-16,成都,2201.0,21.0,大学生在小红书看到贷款信息，遇到校园贷诈骗。骗子通过声称可以信用贷款，需要先查征信。警示信号：要求查征信的贷款要谨慎。防范建议：①核实贷款平台真伪 ②通过正规渠道贷款 ③保护个人信息。 用户常见表述：有人说帮我借到钱只需提供身份证；注册完要先交激活费；说日息0.05%实际年化超高；平台关闭让我提前还款；征信差也能借到钱；资金流水帮朋友走一遍；账号里有待领取的钱要验证身份。 识别关键词：激活费、周转、征信、日息、月息、资金流水、待领取、验证身份。
108.0,校园贷,大学生在B站看到贷款信息,声称可以创业贷款，需要先写商业计划,要求写商业计划的贷款要谨慎,①核实贷款平台真伪 ②通过正规渠道贷款 ③不相信创业贷款,诈骗罪，处3年以下有期徒刑、拘役或管制，并处或者单处罚金；数额巨大或者有其他严重情节的，处3年以上10年以下有期徒刑，并处罚金,"校园贷,贷款,商业计划,创业,B站",2025-04-18,杭州,43434.0,25.0,大学生在B站看到贷款信息，遇到校园贷诈骗。骗子通过声称可以创业贷款，需要先写商业计划。警示信号：要求写商业计划的贷款要谨慎。防范建议：①核实贷款平台真伪 ②通过正规渠道贷款 ③不相信创业贷款。 用户常见表述：有人说帮我借到钱只需提供身份证；注册完要先交激活费；说日息0.05%实际年化超高；平台关闭让我提前还款；征信差也能借到钱；资金流水帮朋友走一遍；账号里有待领取的钱要验证身份。 识别关键词：激活费、周转、征信、日息、月息、资金流水、待领取、验证身份。
109.0,校园贷,大学生在抖音看到贷款信息,声称可以消费贷款，需要先绑定银行卡,要求绑定银行卡的贷款要谨慎,①不绑定银行卡 ②通过正规渠道贷款 ③保护个人信息,诈骗罪，处3年以下有期徒刑、拘役或管制，并处或者单处罚金；数额巨大或者有其他严重情节的，处3年以上10年以下有期徒刑，并处罚金,"校园贷,贷款,银行卡,消费,抖音",2025-08-29,北京,25817.0,21.0,大学生在抖音看到贷款信息，遇到校园贷诈骗。骗子通过声称可以消费贷款，需要先绑定银行卡。警示信号：要求绑定银行卡的贷款要谨慎。防范建议：①不绑定银行卡 ②通过正规渠道贷款 ③保护个人信息。 用户常见表述：有人说帮我借到钱只需提供身份证；注册完要先交激活费；说日息0.05%实际年化超高；平台关闭让我提前还款；征信差也能借到钱；资金流水帮朋友走一遍；账号里有待领取的钱要验证身份。 识别关键词：激活费、周转、征信、日息、月息、资金流水、待领取、验证身份。
110.0,校园贷,大学生在快手看到贷款信息,声称可以留学贷款，需要先交押金,要求交押金的贷款都是诈骗,①不交押金 ②通过正规渠道贷款 ③不相信留学贷款,诈骗罪，处3年以下有期徒刑、拘役或管制，并处或者单处罚金；数额巨大或者有其他严重情节的，处3年以上10年以下有期徒刑，并处罚金,"校园贷,贷款,押金,留学,快手",2025-05-18,成都,14489.0,21.0,大学生在快手看到贷款信息，遇到校园贷诈骗。骗子通过声称可以留学贷款，需要先交押金。警示信号：要求交押金的贷款都是诈骗。防范建议：①不交押金 ②通过正规渠道贷款 ③不相信留学贷款。 用户常见表述：有人说帮我借到钱只需提供身份证；注册完要先交激活费；说日息0.05%实际年化超高；平台关闭让我提前还款；征信差也能借到钱；资金流水帮朋友走一遍；账号里有待领取的钱要验证身份。 识别关键词：激活费、周转、征信、日息、月息、资金流水、待领取、验证身份。
111.0,虚拟人设交友,大学生在社交软件认识陌生人,声称是网红，要求刷礼物,网络交友需谨慎，不要轻易刷礼物,①不刷礼物 ②核实对方身份 ③保护个人信息,诈骗罪，处3年以下有期徒刑、拘役或管制，并处或者单处罚金；数额巨大或者有其他严重情节的，处3年以上10年以下有期徒刑，并处罚金,"虚拟人设,交友,网红,礼物,社交软件",2025-12-20,杭州,30799.0,23.0,大学生在社交软件认识陌生人，遇到虚拟人设交友诈骗。骗子通过声称是网红，要求刷礼物。警示信号：网络交友需谨慎，不要轻易刷礼物。防范建议：①不刷礼物 ②核实对方身份 ③保护个人信息。 常见口语场景：交友App认识的人长期不愿视频；说是退伍军人或高校教师取得信任后借钱；聊天感情好但一直找借口不见面；在投资互助群认识后引导买理财产品；游戏里认识的人说投资亏损希望借钱渡过难关；网恋对象说遇到意外急需转账。 识别关键词：长期不视频、高校教师身份、不肯见面、投资互助群、游戏认识借钱、网恋急需转账。
112.0,虚拟人设交友,大学生在游戏中认识陌生人,声称是游戏代练，要求先付款,游戏中不要轻易给陌生人付款,①不先付款 ②核实对方身份 ③保护个人信息,诈骗罪，处3年以下有期徒刑、拘役或管制，并处或者单处罚金；数额巨大或者有其他严重情节的，处3年以上10年以下有期徒刑，并处罚金,"虚拟人设,交友,游戏,代练,付款",2026-01-01,广州,21486.0,25.0,大学生在游戏中认识陌生人，遇到虚拟人设交友诈骗。骗子通过声称是游戏代练，要求先付款。警示信号：游戏中不要轻易给陌生人付款。防范建议：①不先付款 ②核实对方身份 ③保护个人信息。 常见口语场景：交友App认识的人长期不愿视频；说是退伍军人或高校教师取得信任后借钱；聊天感情好但一直找借口不见面；在投资互助群认识后引导买理财产品；游戏里认识的人说投资亏损希望借钱渡过难关；网恋对象说遇到意外急需转账。 识别关键词：长期不视频、高校教师身份、不肯见面、投资互助群、游戏认识借钱、网恋急需转账。
113.0,虚拟人设交友,大学生在直播平台认识主播,声称需要粉丝支持，要求刷礼物,直播平台交友需谨慎，不要轻易刷礼物,①不刷礼物 ②核实主播身份 ③保护个人信息,诈骗罪，处3年以下有期徒刑、拘役或管制，并处或者单处罚金；数额巨大或者有其他严重情节的，处3年以上10年以下有期徒刑，并处罚金,"虚拟人设,交友,直播,礼物,粉丝",2025-09-14,上海,3280.0,18.0,大学生在直播平台认识主播，遇到虚拟人设交友诈骗。骗子通过声称需要粉丝支持，要求刷礼物。警示信号：直播平台交友需谨慎，不要轻易刷礼物。防范建议：①不刷礼物 ②核实主播身份 ③保护个人信息。 核心识别特征：网络结识后建立深度情感依赖，最终以各种理由要钱。典型话术：帮我保管一笔钱；我遇到意外急需转账；我在海外工作资金被冻结；我是股票高手带你赚钱先投一点；我家人生病需要手术费；感情很好说明天就还。不见面、不打电话、急需钱，三者同时出现高度警惕。 识别关键词：帮保管钱、资金被冻结、带你赚钱先投、手术费急需、不见面不打电话急需钱。
114.0,虚拟人设交友,大学生在相亲软件认识陌生人,声称需要路费，要求转账,相亲软件需谨慎，不要轻易转账,①不向相亲对象转账 ②核实对方身份 ③保护个人信息,诈骗罪，处3年以下有期徒刑、拘役或管制，并处或者单处罚金；数额巨大或者有其他严重情节的，处3年以上10年以下有期徒刑，并处罚金,"虚拟人设,交友,相亲,转账,路费",2025-03-26,北京,14181.0,19.0,大学生在相亲软件认识陌生人，遇到虚拟人设交友诈骗。骗子通过声称需要路费，要求转账。警示信号：相亲软件需谨慎，不要轻易转账。防范建议：①不向相亲对象转账 ②核实对方身份 ③保护个人信息。 核心识别特征：网络结识后建立深度情感依赖，最终以各种理由要钱。典型话术：帮我保管一笔钱；我遇到意外急需转账；我在海外工作资金被冻结；我是股票高手带你赚钱先投一点；我家人生病需要手术费；感情很好说明天就还。不见面、不打电话、急需钱，三者同时出现高度警惕。 识别关键词：帮保管钱、资金被冻结、带你赚钱先投、手术费急需、不见面不打电话急需钱。
115.0,虚拟人设交友,大学生在论坛认识陌生人,声称需要医疗费，要求捐款,论坛交友需谨慎，不要轻易捐款,①不向网友捐款 ②核实对方身份 ③保护个人信息,诈骗罪，处3年以下有期徒刑、拘役或管制，并处或者单处罚金；数额巨大或者有其他严重情节的，处3年以上10年以下有期徒刑，并处罚金,"虚拟人设,交友,论坛,捐款,医疗费",2025-08-16,北京,34178.0,19.0,大学生在论坛认识陌生人，遇到虚拟人设交友诈骗。骗子通过声称需要医疗费，要求捐款。警示信号：论坛交友需谨慎，不要轻易捐款。防范建议：①不向网友捐款 ②核实对方身份 ③保护个人信息。 核心识别特征：网络结识后建立深度情感依赖，最终以各种理由要钱。典型话术：帮我保管一笔钱；我遇到意外急需转账；我在海外工作资金被冻结；我是股票高手带你赚钱先投一点；我家人生病需要手术费；感情很好说明天就还。不见面、不打电话、急需钱，三者同时出现高度警惕。 识别关键词：帮保管钱、资金被冻结、带你赚钱先投、手术费急需、不见面不打电话急需钱。
116.0,兼职刷单,大学生在微信群看到兼职信息,声称做淘宝刷单，需要先交押金,要求交押金的兼职都是诈骗,①不交押金 ②通过正规平台找兼职 ③不相信高回报承诺,诈骗罪，处3年以下有期徒刑、拘役或管制，并处或者单处罚金；数额巨大或者有其他严重情节的，处3年以上10年以下有期徒刑，并处罚金,"刷单,兼职,押金,淘宝,微信群",2025-03-23,武汉,14319.0,20.0,大学生在微信群看到兼职信息，遇到兼职刷单诈骗。骗子通过声称做淘宝刷单，需要先交押金。警示信号：要求交押金的兼职都是诈骗。防范建议：①不交押金 ②通过正规平台找兼职 ③不相信高回报承诺。 核心识别逻辑：任何要求先交钱才能开始赚钱的兼职都是诈骗。无论叫会员费、激活费、保证金、押金还是培训费，本质都是骗钱。常见变种：做好评员/评价员先交会员费；帮商家刷量先垫付货款；接副业订单先充值激活账号；完成任务后说账户异常要交费解冻才能提现。 识别关键词：先交钱才能赚钱、会员费、激活费、刷量先垫款、账户异常解冻费。
